datetime,user_id,product_id,product_name,product_category,order_id,category_id,ингредиенты,вес_товара_кг,стоимость_товара,позвонить_если_нет_в_наличии,оставить_у_двери_и_позвонить,заказ_примет_другой_человек,без_чаевых_курьеру,без_чаевых_сборщику,промокод,купон,коммент_сборщику,коммент_курьеру,рукописная_обратная_связь,оценка_заказа,учли_все_пожелания,идеально_собрали_заказ,быстро_привезли,отличный_курьер,product_rating,сумма_чаевых_курьеру,сумма_чаевых_сборщику,target_4,target_2,target_3,date,target_1,daily_order_count,daily_total_revenue,daily_avg_check
2025-03-24 19:42:48,user_2319,prod_0040,название_177,category_4,order_003482,4,ингрид_17 ингрид_1 ингрид_44 ингрид_32,1.45,1262.1,0,0,1,0,1,1,1,слово_88 слово_62,слово_50 слово_79,слово_88 слово_85 слово_98 слово_5 слово_70,5.0,1,1,0,1,4,14.03,0.0,5,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:42:48,user_2319,prod_0019,название_37,category_4,order_003482,4,ингрид_10 ингрид_42 ингрид_39,2.69,2277.61,0,0,1,0,1,1,1,слово_88 слово_62,слово_50 слово_79,слово_88 слово_85 слово_98 слово_5 слово_70,5.0,1,1,0,1,5,10.63,0.0,5,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:42:48,user_2319,prod_0134,название_64,category_1,order_003482,1,ингрид_12 ингрид_14,2.17,640.06,0,0,1,0,1,1,1,слово_88 слово_62,слово_50 слово_79,слово_88 слово_85 слово_98 слово_5 слово_70,5.0,1,1,0,1,5,36.32,0.0,5,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:43:47,user_3933,prod_0165,название_111,category_3,order_003483,3,ингрид_30 ингрид_13,0.22,150.05,1,1,0,0,0,1,0,слово_18,,,,0,0,0,0,0,26.55,4.59,0,category_3,135.05,2025-03-24,1,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0129,название_177,category_4,order_003484,4,ингрид_26 ингрид_6,3.75,3417.33,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,4,46.78,28.07,4,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0006,название_118,category_2,order_003484,2,ингрид_39 ингрид_32 ингрид_5,0.32,169.96,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,4,11.59,22.62,4,category_2,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0084,название_177,category_5,order_003484,5,ингрид_3 ингрид_41 ингрид_14 ингрид_20,2.99,4227.29,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,5,44.1,2.53,4,category_5,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0162,название_74,category_1,order_003484,1,ингрид_26 ингрид_28 ингрид_5,0.22,55.89,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,3,31.53,9.18,4,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0004,название_103,category_2,order_003484,2,ингрид_1,1.99,830.09,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,3,81.17,19.11,4,category_2,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0069,название_9,category_2,order_003484,2,ингрид_49 ингрид_11,1.15,620.67,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,3,8.11,0.79,4,category_2,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0195,название_25,category_1,order_003484,1,ингрид_10,0.32,91.17,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,3,0.23,8.7,4,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 19:58:58,user_1798,prod_0146,название_187,category_1,order_003484,1,ингрид_30,2.38,626.99,0,0,0,0,0,1,0,слово_87 слово_61,слово_70,,4.0,1,1,0,0,4,135.72,27.28,4,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0017,название_65,category_1,order_003485,1,ингрид_12,2.88,858.05,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,36.29,0.0,0,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0067,название_173,category_5,order_003485,5,ингрид_13,0.41,501.36,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,4.88,0.0,0,category_5,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0037,название_92,category_2,order_003485,2,ингрид_33 ингрид_18,0.91,455.28,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,17.4,0.0,0,category_2,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0170,название_153,category_4,order_003485,4,ингрид_10,3.15,3153.3,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,14.06,0.0,0,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0179,название_110,category_1,order_003485,1,ингрид_11 ингрид_36 ингрид_27,1.25,333.74,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,25.28,0.0,0,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0121,название_106,category_1,order_003485,1,ингрид_8 ингрид_17,1.97,695.25,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,3.97,0.0,0,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:41:43,user_3599,prod_0175,название_50,category_4,order_003485,4,ингрид_12 ингрид_22 ингрид_11 ингрид_34,3.18,3276.51,1,0,0,0,1,0,1,слово_75,,,,0,0,0,0,0,25.92,0.0,0,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:54:20,user_2597,prod_0077,название_21,category_2,order_003486,2,ингрид_6,2.3,1015.15,0,0,0,0,0,0,0,слово_91,,слово_82 слово_86 слово_64,4.0,1,1,1,0,4,15.25,8.58,4,category_2,2093.63,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 20:54:20,user_2597,prod_0041,название_10,category_4,order_003486,4,ингрид_48 ингрид_7 ингрид_9 ингрид_33,1.09,1078.48,0,0,0,0,0,0,0,слово_91,,слово_82 слово_86 слово_64,4.0,1,1,1,0,3,57.63,5.13,4,category_4,2093.63,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:27:13,user_1589,prod_0020,название_48,category_4,order_003487,4,ингрид_3 ингрид_43,7.22,7593.59,0,0,0,1,1,0,0,слово_86 слово_70 слово_45,слово_33 слово_22,,5.0,1,1,1,1,5,0.0,0.0,5,category_4,5000.0,2025-03-24,1,37,121982.92,3296.8356756756757
2025-03-24 21:27:13,user_1589,prod_0072,название_58,category_1,order_003487,1,ингрид_37 ингрид_11 ингрид_16 ингрид_34,2.66,679.35,0,0,0,1,1,0,0,слово_86 слово_70 слово_45,слово_33 слово_22,,5.0,1,1,1,1,5,0.0,0.0,5,category_1,5000.0,2025-03-24,1,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0044,название_31,category_1,order_003488,1,ингрид_9 ингрид_6,2.28,714.37,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,12.67,10.63,5,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0169,название_114,category_1,order_003488,1,ингрид_35,0.91,315.6,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,24.47,58.6,5,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0095,название_162,category_2,order_003488,2,ингрид_32 ингрид_4,1.57,580.33,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,18.74,9.95,5,category_2,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0138,название_57,category_3,order_003488,3,ингрид_34,1.63,1001.01,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,29.33,11.43,5,category_3,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0101,название_115,category_4,order_003488,4,ингрид_13 ингрид_1,0.69,690.1,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,12.14,14.34,5,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0132,название_173,category_4,order_003488,4,ингрид_12,1.5,1096.04,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,4,37.32,14.45,5,category_4,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0054,название_154,category_1,order_003488,1,ингрид_42 ингрид_12 ингрид_31,1.97,608.34,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,10.33,7.23,5,category_1,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 21:45:22,user_3468,prod_0062,название_136,category_2,order_003488,2,ингрид_39 ингрид_30 ингрид_20 ингрид_28,3.62,1496.33,0,0,0,0,0,0,0,слово_64,слово_29,слово_8 слово_46 слово_22,5.0,1,1,1,1,5,98.42,77.56,5,category_2,5000.0,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:07:08,user_2197,prod_0059,название_46,category_3,order_003489,3,ингрид_8 ингрид_10,0.24,140.26,1,1,1,1,0,0,0,слово_88 слово_76 слово_69,слово_98 слово_3,слово_73,3.0,1,1,1,1,3,0.0,87.77,3,category_3,2878.67,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:07:08,user_2197,prod_0032,название_177,category_1,order_003489,1,ингрид_27 ингрид_42,1.67,551.0,1,1,1,1,0,0,0,слово_88 слово_76 слово_69,слово_98 слово_3,слово_73,3.0,1,1,1,1,3,0.0,32.85,3,category_1,2878.67,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:07:08,user_2197,prod_0179,название_144,category_1,order_003489,1,ингрид_11 ингрид_25,0.91,253.9,1,1,1,1,0,0,0,слово_88 слово_76 слово_69,слово_98 слово_3,слово_73,3.0,1,1,1,1,3,0.0,1.07,3,category_1,2878.67,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:07:08,user_2197,prod_0133,название_81,category_1,order_003489,1,ингрид_44 ингрид_34,4.5,1481.19,1,1,1,1,0,0,0,слово_88 слово_76 слово_69,слово_98 слово_3,слово_73,3.0,1,1,1,1,3,0.0,4.96,3,category_1,2878.67,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:07:08,user_2197,prod_0176,название_26,category_4,order_003489,4,ингрид_8 ингрид_18,0.43,452.32,1,1,1,1,0,0,0,слово_88 слово_76 слово_69,слово_98 слово_3,слово_73,3.0,1,1,1,1,3,0.0,71.02,3,category_4,2878.67,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:30:48,user_2111,prod_0124,название_62,category_2,order_003490,2,ингрид_14 ингрид_43,1.56,659.28,1,0,1,0,0,1,0,слово_61 слово_8,слово_57 слово_11,,,0,0,0,0,0,31.23,6.43,0,category_2,715.21,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-24 22:30:48,user_2111,prod_0027,название_52,category_1,order_003490,1,ингрид_20 ингрид_18 ингрид_22 ингрид_33,0.38,135.4,1,0,1,0,0,1,0,слово_61 слово_8,слово_57 слово_11,,,0,0,0,0,0,27.94,10.37,0,category_1,715.21,2025-03-24,0,37,121982.92,3296.8356756756757
2025-03-25 07:27:18,user_2068,prod_0135,название_140,category_2,order_003491,2,ингрид_8 ингрид_12 ингрид_14 ингрид_45,0.69,276.39,0,0,0,0,0,1,1,слово_50 слово_53 слово_98,,слово_2 слово_34 слово_20 слово_98 слово_82,,0,0,0,0,0,6.34,96.26,0,category_2,3675.23,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 07:27:18,user_2068,prod_0051,название_83,category_1,order_003491,1,ингрид_48 ингрид_24 ингрид_19 ингрид_21,0.71,242.6,0,0,0,0,0,1,1,слово_50 слово_53 слово_98,,слово_2 слово_34 слово_20 слово_98 слово_82,,0,0,0,0,0,7.5,12.76,0,category_1,3675.23,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 07:27:18,user_2068,prod_0141,название_175,category_4,order_003491,4,ингрид_35 ингрид_23 ингрид_47,2.64,2738.88,0,0,0,0,0,1,1,слово_50 слово_53 слово_98,,слово_2 слово_34 слово_20 слово_98 слово_82,,0,0,0,0,0,10.13,9.06,0,category_4,3675.23,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 07:27:18,user_2068,prod_0154,название_58,category_3,order_003491,3,ингрид_15 ингрид_30 ингрид_38 ингрид_9,0.62,373.08,0,0,0,0,0,1,1,слово_50 слово_53 слово_98,,слово_2 слово_34 слово_20 слово_98 слово_82,,0,0,0,0,0,0.41,4.56,0,category_3,3675.23,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 07:27:18,user_2068,prod_0059,название_143,category_1,order_003491,1,ингрид_34,1.64,398.09,0,0,0,0,0,1,1,слово_50 слово_53 слово_98,,слово_2 слово_34 слово_20 слово_98 слово_82,,0,0,0,0,0,6.08,0.53,0,category_1,3675.23,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 07:27:18,user_2068,prod_0082,название_31,category_1,order_003491,1,ингрид_21,0.47,165.66,0,0,0,0,0,1,1,слово_50 слово_53 слово_98,,слово_2 слово_34 слово_20 слово_98 слово_82,,0,0,0,0,0,47.17,36.23,0,category_1,3675.23,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 07:33:55,user_0293,prod_0088,название_98,category_2,order_003492,2,ингрид_6 ингрид_47,1.59,591.35,1,1,0,0,1,0,1,слово_50,слово_38 слово_94,,4.0,1,1,1,1,4,43.69,0.0,4,category_2,491.35,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:03:21,user_3030,prod_0104,название_13,category_4,order_003493,4,ингрид_19,1.42,1278.89,0,0,0,0,0,0,0,слово_45,,,,0,0,0,0,0,0.14,5.47,0,category_4,2833.25,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:03:21,user_3030,prod_0159,название_87,category_2,order_003493,2,ингрид_44 ингрид_43,0.52,240.09,0,0,0,0,0,0,0,слово_45,,,,0,0,0,0,0,16.34,2.48,0,category_2,2833.25,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:03:21,user_3030,prod_0137,название_69,category_1,order_003493,1,ингрид_14 ингрид_26 ингрид_1,2.35,694.85,0,0,0,0,0,0,0,слово_45,,,,0,0,0,0,0,24.44,14.05,0,category_1,2833.25,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:03:21,user_3030,prod_0186,название_38,category_2,order_003493,2,ингрид_40 ингрид_23 ингрид_17 ингрид_49,0.27,137.77,0,0,0,0,0,0,0,слово_45,,,,0,0,0,0,0,24.97,1.7,0,category_2,2833.25,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:03:21,user_3030,prod_0068,название_32,category_4,order_003493,4,ингрид_33,0.59,481.65,0,0,0,0,0,0,0,слово_45,,,,0,0,0,0,0,0.64,25.81,0,category_4,2833.25,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:05:18,user_0187,prod_0103,название_74,category_3,order_003494,3,ингрид_21 ингрид_13 ингрид_35,3.48,2700.3,0,0,0,0,0,0,0,,,слово_54 слово_5,4.0,0,0,1,0,3,36.41,11.41,4,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:05:18,user_0187,prod_0178,название_65,category_2,order_003494,2,ингрид_8 ингрид_50 ингрид_12 ингрид_11,1.38,559.59,0,0,0,0,0,0,0,,,слово_54 слово_5,4.0,0,0,1,0,4,45.65,53.83,4,category_2,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:05:18,user_0187,prod_0004,название_97,category_3,order_003494,3,ингрид_26 ингрид_29,4.33,2821.01,0,0,0,0,0,0,0,,,слово_54 слово_5,4.0,0,0,1,0,4,94.02,57.77,4,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:05:18,user_0187,prod_0169,название_22,category_1,order_003494,1,ингрид_29,3.79,951.63,0,0,0,0,0,0,0,,,слово_54 слово_5,4.0,0,0,1,0,4,39.83,17.8,4,category_1,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:17:51,user_2594,prod_0093,название_194,category_4,order_003495,4,ингрид_24 ингрид_47 ингрид_33,1.72,1735.74,1,0,0,0,0,0,0,слово_97 слово_14 слово_44,,,,0,0,0,0,0,3.47,9.24,0,category_4,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:17:51,user_2594,prod_0011,название_168,category_5,order_003495,5,ингрид_25,1.89,2260.51,1,0,0,0,0,0,0,слово_97 слово_14 слово_44,,,,0,0,0,0,0,32.45,20.8,0,category_5,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:17:51,user_2594,prod_0079,название_133,category_3,order_003495,3,ингрид_23 ингрид_27 ингрид_50 ингрид_1,0.56,360.9,1,0,0,0,0,0,0,слово_97 слово_14 слово_44,,,,0,0,0,0,0,61.49,2.77,0,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:17:51,user_2594,prod_0196,название_165,category_4,order_003495,4,ингрид_50 ингрид_33 ингрид_22 ингрид_15,4.34,3280.45,1,0,0,0,0,0,0,слово_97 слово_14 слово_44,,,,0,0,0,0,0,13.74,36.25,0,category_4,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:17:51,user_2594,prod_0013,название_149,category_2,order_003495,2,ингрид_48 ингрид_1,1.2,614.0,1,0,0,0,0,0,0,слово_97 слово_14 слово_44,,,,0,0,0,0,0,24.57,4.38,0,category_2,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:17:51,user_2594,prod_0014,название_164,category_3,order_003495,3,ингрид_12 ингрид_7,1.4,841.47,1,0,0,0,0,0,0,слово_97 слово_14 слово_44,,,,0,0,0,0,0,0.81,23.13,0,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0100,название_87,category_3,order_003496,3,ингрид_10 ингрид_25,1.6,1051.91,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,23.25,4,category_3,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0200,название_20,category_1,order_003496,1,ингрид_32 ингрид_40,1.52,497.63,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,5.57,4,category_1,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0023,название_187,category_1,order_003496,1,ингрид_23 ингрид_6 ингрид_12,0.95,301.26,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,90.34,4,category_1,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0115,название_46,category_4,order_003496,4,ингрид_14,0.69,729.43,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,6.25,4,category_4,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0034,название_36,category_3,order_003496,3,ингрид_5 ингрид_14,0.89,560.68,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,48.41,4,category_3,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0154,название_41,category_4,order_003496,4,ингрид_47 ингрид_49,0.22,236.71,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,5,0.0,4.78,4,category_4,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0114,название_135,category_4,order_003496,4,ингрид_44 ингрид_47,0.43,447.16,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,5.1,4,category_4,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 09:27:25,user_0175,prod_0072,название_71,category_3,order_003496,3,ингрид_20,0.34,191.66,1,0,0,1,0,1,0,,,слово_7 слово_22 слово_81,4.0,1,1,0,1,4,0.0,0.78,4,category_3,3614.8,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:12:08,user_1465,prod_0062,название_3,category_1,order_003497,1,ингрид_32 ингрид_40 ингрид_20 ингрид_24,0.87,256.15,0,1,0,0,0,0,0,слово_19,,слово_40 слово_93 слово_51 слово_54 слово_53,,0,0,0,0,0,24.07,5.97,0,category_1,1193.92,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:12:08,user_1465,prod_0159,название_19,category_4,order_003497,4,ингрид_20 ингрид_50 ингрид_42,0.74,627.55,0,1,0,0,0,0,0,слово_19,,слово_40 слово_93 слово_51 слово_54 слово_53,,0,0,0,0,0,23.21,2.62,0,category_4,1193.92,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:12:08,user_1465,prod_0065,название_53,category_4,order_003497,4,ингрид_6 ингрид_28 ингрид_17 ингрид_48,0.3,310.22,0,1,0,0,0,0,0,слово_19,,слово_40 слово_93 слово_51 слово_54 слово_53,,0,0,0,0,0,1.57,13.02,0,category_4,1193.92,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:23:30,user_3117,prod_0010,название_179,category_3,order_003498,3,ингрид_44 ингрид_36,0.74,412.06,1,0,0,1,1,1,0,слово_43 слово_95 слово_8,,,2.0,1,1,1,0,2,0.0,0.0,2,category_3,881.83,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:23:30,user_3117,prod_0001,название_135,category_1,order_003498,1,ингрид_43,0.43,143.18,1,0,0,1,1,1,0,слово_43 слово_95 слово_8,,,2.0,1,1,1,0,1,0.0,0.0,2,category_1,881.83,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:23:30,user_3117,prod_0128,название_4,category_1,order_003498,1,ингрид_24,1.25,424.57,1,0,0,1,1,1,0,слово_43 слово_95 слово_8,,,2.0,1,1,1,0,1,0.0,0.0,2,category_1,881.83,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:54:01,user_4151,prod_0134,название_46,category_3,order_003499,3,ингрид_18 ингрид_2,3.12,2161.44,0,1,0,0,0,0,0,,слово_63 слово_44,слово_73 слово_6,5.0,1,1,1,0,5,0.8,4.26,5,category_3,4408.46,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:54:01,user_4151,prod_0173,название_112,category_3,order_003499,3,ингрид_6,1.39,754.96,0,1,0,0,0,0,0,,слово_63 слово_44,слово_73 слово_6,5.0,1,1,1,0,4,55.79,45.41,5,category_3,4408.46,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:54:01,user_4151,prod_0184,название_58,category_3,order_003499,3,ингрид_14 ингрид_33,0.23,160.49,0,1,0,0,0,0,0,,слово_63 слово_44,слово_73 слово_6,5.0,1,1,1,0,5,9.33,64.06,5,category_3,4408.46,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:54:01,user_4151,prod_0086,название_195,category_1,order_003499,1,ингрид_6 ингрид_35,2.4,671.46,0,1,0,0,0,0,0,,слово_63 слово_44,слово_73 слово_6,5.0,1,1,1,0,5,83.96,1.34,5,category_1,4408.46,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 10:54:01,user_4151,prod_0184,название_148,category_4,order_003499,4,ингрид_50 ингрид_8 ингрид_9,0.8,660.11,0,1,0,0,0,0,0,,слово_63 слово_44,слово_73 слово_6,5.0,1,1,1,0,5,2.94,8.4,5,category_4,4408.46,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:00:01,user_3219,prod_0001,название_150,category_4,order_003500,4,ингрид_7 ингрид_18 ингрид_28,0.29,220.25,1,0,0,0,0,0,0,слово_73 слово_71 слово_29,,слово_57,5.0,1,0,0,0,4,124.55,5.82,5,category_4,613.06,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:00:01,user_3219,prod_0062,название_80,category_2,order_003500,2,ингрид_26 ингрид_19 ингрид_50 ингрид_18,0.79,392.81,1,0,0,0,0,0,0,слово_73 слово_71 слово_29,,слово_57,5.0,1,0,0,0,5,80.98,23.52,5,category_2,613.06,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:00:08,user_4483,prod_0023,название_166,category_3,order_003501,3,ингрид_45,0.65,350.84,0,0,1,0,0,0,0,,слово_15,слово_14 слово_98 слово_41 слово_49,4.0,1,1,1,1,4,8.97,7.09,4,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:00:08,user_4483,prod_0122,название_42,category_3,order_003501,3,ингрид_47 ингрид_24,4.45,3301.24,0,0,1,0,0,0,0,,слово_15,слово_14 слово_98 слово_41 слово_49,4.0,1,1,1,1,4,9.26,20.06,4,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:00:08,user_4483,prod_0113,название_181,category_3,order_003501,3,ингрид_24 ингрид_37 ингрид_1,2.4,1547.05,0,0,1,0,0,0,0,,слово_15,слово_14 слово_98 слово_41 слово_49,4.0,1,1,1,1,3,22.94,10.8,4,category_3,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:00:08,user_4483,prod_0083,название_126,category_4,order_003501,4,ингрид_27,1.43,1289.17,0,0,1,0,0,0,0,,слово_15,слово_14 слово_98 слово_41 слово_49,4.0,1,1,1,1,4,8.63,45.8,4,category_4,5000.0,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:51:50,user_4360,prod_0140,название_20,category_1,order_003502,1,ингрид_4 ингрид_46,1.37,375.21,1,0,0,0,0,0,0,,,слово_42 слово_3 слово_80 слово_97 слово_78,,0,0,0,0,0,3.46,14.17,0,category_1,3468.54,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:51:50,user_4360,prod_0035,название_109,category_3,order_003502,3,ингрид_20 ингрид_31 ингрид_12,3.72,1988.34,1,0,0,0,0,0,0,,,слово_42 слово_3 слово_80 слово_97 слово_78,,0,0,0,0,0,65.87,23.35,0,category_3,3468.54,2025-03-25,0,43,131973.89,3069.16023255814
2025-03-25 11:51:50,user_4360,prod_0145,название_156,category_2,order_003502,2,ингрид_10 ингрид_43 ингрид_21,0.5,231.29,1,0,0,0,0,0,0,,,слово_42 слово_3 слово_80 слово_97 слово_78,,0,0,0,0,0,5.63,5.49,0,category_2,3468.54,2025-03-25,0,43,131973.89,3069.16023255814
